courseid,coursename
32689,course-v1:TsinghuaX+00690212X_p1+sp
32690,course-v1:TsinghuaX+00690212X_p2+sp
32691,course-v1:TsinghuaX+00690212X_p3+sp
32692,course-v1:TsinghuaX+00690242.1x+1T2017
32693,course-v1:TsinghuaX+00690242.2x+1T2017
32694,course-v1:TsinghuaX+00690242.3x+1T2017
32695,course-v1:TsinghuaX+00690242X+2017_T2
32696,course-v1:TsinghuaX+00690242X_p1+sp
32697,course-v1:TsinghuaX+00690242X_p2+sp
32698,course-v1:TsinghuaX+00690242_p3+sp
32699,course-v1:TsinghuaX+00690242_p4+sp
32700,course-v1:TsinghuaX+00690302_1+2017_T2_1
32701,course-v1:TsinghuaX+00690302_2+2017_T2_2
32702,course-v1:TsinghuaX+00690342X+1T2017
32703,course-v1:TsinghuaX+00690342X+2017_T2
32704,course-v1:TsinghuaX+00690342X_p1+sp
32705,course-v1:TsinghuaX+00690342X_p2+sp
32706,course-v1:TsinghuaX+00690863X+1T2017
32707,course-v1:TsinghuaX+00690863X+2017_T2
32708,course-v1:TsinghuaX+00690863X_p1+sp
32709,course-v1:TsinghuaX+00690863X_p2+sp
32710,course-v1:TsinghuaX+00690863X_p3+sp
32711,course-v1:TsinghuaX+00690863X_p4+sp
32712,course-v1:TsinghuaX+00691153X+2017_T2
32713,course-v1:TsinghuaX+00701032X+2017_T2
32714,course-v1:TsinghuaX+00701271X+2017_T2
32715,course-v1:TsinghuaX+00720091X+2017_T2
32716,course-v1:TsinghuaX+00720091X_p1+sp
32717,course-v1:TsinghuaX+00720091X_p2+sp
32718,course-v1:TsinghuaX+00720091X_p3+sp
32719,course-v1:TsinghuaX+00740043+2016_T2
32720,course-v1:TsinghuaX+00740043-91+2017_T1
32721,course-v1:TsinghuaX+00740043-92+2016_T2
32722,course-v1:TsinghuaX+00740043X2+2015-T2
32723,course-v1:TsinghuaX+00740043_1x+2017_T2
32724,course-v1:TsinghuaX+00740043x+2016_T2
32725,course-v1:TsinghuaX+00740113X1+2017_T1
32726,course-v1:TsinghuaX+00740123X+2017_T2
32727,course-v1:TsinghuaX+00804723X+2017_T2
32728,course-v1:TsinghuaX+00804723X_p1+sp
32729,course-v1:TsinghuaX+00990021X+2017_T1
32730,course-v1:TsinghuaX+01030132X+2017_T2
32731,course-v1:TsinghuaX+01030132X_p1+sp
32732,course-v1:TsinghuaX+01030132X_p2+sp
32733,course-v1:TsinghuaX+01510192X+2017_T2
32734,course-v1:TsinghuaX+02070012X+2017_T1
32735,course-v1:TsinghuaX+02070012x+2016-T2
32736,course-v1:TsinghuaX+02070251X+2017_T2
32737,course-v1:TsinghuaX+02090091X+2017_T2
32738,course-v1:TsinghuaX+02090091X_p1+sp
32739,course-v1:TsinghuaX+02090091X_p2+sp
32740,course-v1:TsinghuaX+02090091X_p3+sp
32741,course-v1:TsinghuaX+02090091X_p4+sp
32742,course-v1:TsinghuaX+02090091X_p5+sp
32743,course-v1:TsinghuaX+02090091X_p6+sp
32744,course-v1:TsinghuaX+02090091X_p7+sp
32745,course-v1:TsinghuaX+02090091X_p8+sp
32746,course-v1:TsinghuaX+10421065X+2016_2017
32747,course-v1:TsinghuaX+10421075X+2017_T2
32748,course-v1:TsinghuaX+10421084X+2017_T2
32749,course-v1:TsinghuaX+10421145X+2016_2017
32750,course-v1:TsinghuaX+10430484X_2015_2+2017_T2
32751,course-v1:TsinghuaX+10430494X_2015_2+2017_T2
32752,course-v1:TsinghuaX+10430575X_+sp
32753,course-v1:TsinghuaX+10430896X+2016_2017
32754,course-v1:TsinghuaX+10450012X+2017_T2
32755,course-v1:TsinghuaX+10450034_1X+2016-T2
32756,course-v1:TsinghuaX+10450034_1X+2016_2017
32757,course-v1:TsinghuaX+10450034_2X+2016-T2
32758,course-v1:TsinghuaX+10450034_2X+2016_2017
32759,course-v1:TsinghuaX+10610183_2X+2017_T2
32760,course-v1:TsinghuaX+10610193X+2017_T2
32761,course-v1:TsinghuaX+10610224X+2017_T2
32762,course-v1:TsinghuaX+10610224X_p1+sp
32763,course-v1:TsinghuaX+10610224x+1T2017
32764,course-v1:TsinghuaX+10620204X+2017_T2
32765,course-v1:TsinghuaX+10690012+2017_T2
32766,course-v1:TsinghuaX+10691113X+2017_T2
32767,course-v1:TsinghuaX+10691193X+2017_T1
32768,course-v1:TsinghuaX+10800032X+2017_T2
32769,course-v1:TsinghuaX+10800163X+2017_T2
32770,course-v1:TsinghuaX+20120012+2016_T2
32771,course-v1:TsinghuaX+20120143X+2017_T2
32772,course-v1:TsinghuaX+20140064X+2016_2017
32773,course-v1:TsinghuaX+20140064X+sp
32774,course-v1:TsinghuaX+20150001+2017_T2
32775,course-v1:TsinghuaX+20220053X+2016_2017
32776,course-v1:TsinghuaX+20220214+2017_T1
32777,course-v1:TsinghuaX+20220214X+2017_T2
32778,course-v1:TsinghuaX+20220214x+1T2017
32779,course-v1:TsinghuaX+20220332X+2017_T2
32780,course-v1:TsinghuaX+20220332X_p1+sp
32781,course-v1:TsinghuaX+20220332_1X+2015_T2
32782,course-v1:TsinghuaX+20220494+2017_T1
32783,course-v1:TsinghuaX+20250064X+2017_T1
32784,course-v1:TsinghuaX+20320074X+2017_T2
32785,course-v1:TsinghuaX+20330334X+2016_2017
32786,course-v1:TsinghuaX+20350033X+2016_2017
32787,course-v1:TsinghuaX+20430064_2X+2016_2017
32788,course-v1:TsinghuaX+20440333X+2016_2017
32789,course-v1:TsinghuaX+2070071X+2017_T2
32790,course-v1:TsinghuaX+20740042X+2017_T2
32791,course-v1:TsinghuaX+20740084X+2016_2017
32792,course-v1:TsinghuaX+20740102-2+2016_T1
32793,course-v1:TsinghuaX+20750021+2016_T2
32794,course-v1:TsinghuaX+20750021+2017T1
32795,course-v1:TsinghuaX+30040323X+2016_2017
32796,course-v1:TsinghuaX+30040352-1+2017_T1
32797,course-v1:TsinghuaX+30040352X+2017_T1
32798,course-v1:TsinghuaX+30130123X+2016_2017
32799,course-v1:TsinghuaX+30130274X+2017_T1
32800,course-v1:TsinghuaX+30130503X+2016_T2
32801,course-v1:TsinghuaX+30140393X+2016_2017
32802,course-v1:TsinghuaX+30150303X+sp
32803,course-v1:TsinghuaX+30230931X+2016_2017
32804,course-v1:TsinghuaX+30240184.1x+1T2017
32805,course-v1:TsinghuaX+30240184.2x+1T2017
32806,course-v1:TsinghuaX+30240184_p1+sp
32807,course-v1:TsinghuaX+30240184_p2+sp
32808,course-v1:TsinghuaX+30240233X+2016_2017
32809,course-v1:TsinghuaX+30240532X+2017_T2
32810,course-v1:TsinghuaX+30260032X_+sp
32811,course-v1:TsinghuaX+30260112X+2016_2017
32812,course-v1:TsinghuaX+30320174X+2016_2017
32813,course-v1:TsinghuaX+30350161X+2016_2017
32814,course-v1:TsinghuaX+30600043X+2017_T2
32815,course-v1:TsinghuaX+30600053x+2017_T2
32816,course-v1:TsinghuaX+30640014X+2017_T2
32817,course-v1:TsinghuaX+30640014X-p1+sp
32818,course-v1:TsinghuaX+30640014X-p2+sp
32819,course-v1:TsinghuaX+30640014X-p3+sp
32820,course-v1:TsinghuaX+30640014X-p4+sp
32821,course-v1:TsinghuaX+30640014X-p5+sp
32822,course-v1:TsinghuaX+30670043X+2017_T2
32823,course-v1:TsinghuaX+30700313X+2017_T2
32824,course-v1:TsinghuaX+30700313X_p3+sp
32825,course-v1:TsinghuaX+30700313x+1T2017
32826,course-v1:TsinghuaX+30803273X+2016_T2
32827,course-v1:TsinghuaX+30803273X+2017_T2
32828,course-v1:TsinghuaX+30805743+2017_T2
32829,course-v1:TsinghuaX+30806872X+2017_T2
32830,course-v1:TsinghuaX+34000312X+2017_T2
32831,course-v1:TsinghuaX+34000888X+2017_T2
32832,course-v1:TsinghuaX+34000888X_p1+sp
32833,course-v1:TsinghuaX+34000888X_p2+sp
32834,course-v1:TsinghuaX+34000888X_p3+sp
32835,course-v1:TsinghuaX+400182X+2017_T2
32836,course-v1:TsinghuaX+40040152X+1T2017
32837,course-v1:TsinghuaX+40040152X+2016_2017
32838,course-v1:TsinghuaX+40050444X+2016_2017
32839,course-v1:TsinghuaX+40050455.2x+1T2017
32840,course-v1:TsinghuaX+40050455X+2016_2017
32841,course-v1:TsinghuaX+40050455X_2015_2+2015_T2
32842,course-v1:TsinghuaX+40050455_2X+2016_2017
32843,course-v1:TsinghuaX+40050455x+1T2017
32844,course-v1:TsinghuaX+40130653X+2016_2017
32845,course-v1:TsinghuaX+4013753+2017_T1
32846,course-v1:TsinghuaX+40160092X+2017_T2
32847,course-v1:TsinghuaX+40250074X+2016_T2
32848,course-v1:TsinghuaX+40250144X+sp
32849,course-v1:TsinghuaX+40260092X+2017_T1
32850,course-v1:TsinghuaX+40260173X+2016_2017
32851,course-v1:TsinghuaX+40510293X+2017_T2
32852,course-v1:TsinghuaX+40510293X_p1+sp
32853,course-v1:TsinghuaX+40600033x+2016_T1
32854,course-v1:TsinghuaX+40600083X_1+2017_T2
32855,course-v1:TsinghuaX+40600093X+2017_T2
32856,course-v1:TsinghuaX+40670453X+2017_T2
32857,course-v1:TsinghuaX+40670453X_p2+sp
32858,course-v1:TsinghuaX+40670453X_p3+sp
32859,course-v1:TsinghuaX+40670453X_p4+sp
32860,course-v1:TsinghuaX+40670453X_p5+sp
32861,course-v1:TsinghuaX+40670702X+2017_T2
32862,course-v1:TsinghuaX+40802842+2017_T1
32863,course-v1:TsinghuaX+40990255X_1+2017_T1
32864,course-v1:TsinghuaX+44100343X+2017_T2
32865,course-v1:TsinghuaX+60240013X+2016_2017
32866,course-v1:TsinghuaX+60240013x+1T2017
32867,course-v1:TsinghuaX+60240202X_p1+sp
32868,course-v1:TsinghuaX+60240202X_p2+sp
32869,course-v1:TsinghuaX+60240202X_p3+sp
32870,course-v1:TsinghuaX+60250101+1T2017
32871,course-v1:TsinghuaX+60250101X+2017_T2
32872,course-v1:TsinghuaX+60250131X+2017_T2
32873,course-v1:TsinghuaX+60510102X+2017_T2
32874,course-v1:TsinghuaX+60610231_p1+2017_T2
32875,course-v1:TsinghuaX+61030021X+2016_T1
32876,course-v1:TsinghuaX+61030031X+2017_T2
32877,course-v1:TsinghuaX+64100033X+2017_T2
32878,course-v1:TsinghuaX+70120073X_2017+2017_T1
32879,course-v1:TsinghuaX+70120073x+1T2017
32880,course-v1:TsinghuaX+70150023X+2016_2017
32881,course-v1:TsinghuaX+70167012X+2016_2017
32882,course-v1:TsinghuaX+70167012x+3T2016
32883,course-v1:TsinghuaX+70230063X+2017_T1
32884,course-v1:TsinghuaX+70240183X+2017_T1
32885,course-v1:TsinghuaX+70240183x+1T2017
32886,course-v1:TsinghuaX+70240183x+3T2016
32887,course-v1:TsinghuaX+70250023X+2016_2017
32888,course-v1:TsinghuaX+70510133_2016+2017_T2
32889,course-v1:TsinghuaX+70510773X+2016_T1
32890,course-v1:TsinghuaX+70800232X+2017_T2
32891,course-v1:TsinghuaX+80000271X+2017_T2
32892,course-v1:TsinghuaX+80000522X+2016_T2
32893,course-v1:TsinghuaX+80000822X+2017_T2
32894,course-v1:TsinghuaX+80000901X_1+2017_T2
32895,course-v1:TsinghuaX+80000901X_2+2017_T2
32896,course-v1:TsinghuaX+80000901X_p1+sp
32897,course-v1:TsinghuaX+80000901X_p2+sp
32898,course-v1:TsinghuaX+80000901X_p3+sp
32899,course-v1:TsinghuaX+80000901X_p4+sp
32900,course-v1:TsinghuaX+80000901X_p5+sp
32901,course-v1:TsinghuaX+80000901_1X+161721
32902,course-v1:TsinghuaX+80000901x+1T2017
32903,course-v1:TsinghuaX+80140242X+SP
32904,course-v1:TsinghuaX+8015019X+2016_2017
32905,course-v1:TsinghuaX+80160132X+2016_T1
32906,course-v1:TsinghuaX+80240372X+1T2017
32907,course-v1:TsinghuaX+80240372X+2017_T2
32908,course-v1:TsinghuaX+80511503X+2017_T2
32909,course-v1:TsinghuaX+80512073X+2015_T2
32910,course-v1:TsinghuaX+80512073X+sp
32911,course-v1:TsinghuaX+80512073X_1+2017_T1
32912,course-v1:TsinghuaX+80515182X+2017_T2
32913,course-v1:TsinghuaX+80515341X+2017_T1
32914,course-v1:TsinghuaX+80515522X+2017_T2
32915,course-v1:TsinghuaX+80515522X_2016_T2+2016_T2
32916,course-v1:TsinghuaX+80515522X_p1+sp
32917,course-v1:TsinghuaX+80515702X+2017_T2
32918,course-v1:TsinghuaX+80590952X+2017_T2
32919,course-v1:TsinghuaX+80590952X_p1+sp
32920,course-v1:TsinghuaX+80590952X_p2+sp
32921,course-v1:TsinghuaX+80590952X_p3+sp
32922,course-v1:TsinghuaX+80590952X_p4+sp
32923,course-v1:TsinghuaX+80590982X+2017_T2
32924,course-v1:TsinghuaX+80611322X+2017_T1
32925,course-v1:TsinghuaX+80611322X+2017_T2
32926,course-v1:TsinghuaX+80660913X+2017_T2
32927,course-v1:TsinghuaX+81020142X+sp
32928,course-v1:TsinghuaX+90640012X+1T2017
32929,course-v1:TsinghuaX+90640012X+2017_T2
32930,course-v1:TsinghuaX+90640012X_p1+sp
32931,course-v1:TsinghuaX+90640012X_p2+sp
32932,course-v1:TsinghuaX+90640012X_p3+sp
32933,course-v1:TsinghuaX+90640012X_p4+sp
32934,course-v1:TsinghuaX+AP000001X+2017_ST
32935,course-v1:TsinghuaX+AP000001X+2017_Winter
32936,course-v1:TsinghuaX+AP000003X+2016_Winter
32937,course-v1:TsinghuaX+AP000004X+2017_ST
32938,course-v1:TsinghuaX+AP000005X+2016_2017
32939,course-v1:TsinghuaX+AP000007X+2017_Winter
32940,course-v1:TsinghuaX+AP000008X+2017_ST
32941,course-v1:TsinghuaX+AP000010X+sp
32942,course-v1:TsinghuaX+AP000011X+sp
32943,course-v1:TsinghuaX+AP201601X+2016-T2
32944,course-v1:TsinghuaX+CS102+_
32945,course-v1:TsinghuaX+HYD1.1x+1T2017
32946,course-v1:TsinghuaX+JRFX01+2017_T2
32947,course-v1:TsinghuaX+JRFX40600023X+2016_T1
32948,course-v1:TsinghuaX+JWWCD001+sp
32949,course-v1:TsinghuaX+L061101X+2017_T2
32950,course-v1:TsinghuaX+MOOC101+2017_TS
32951,course-v1:TsinghuaX+Pr20170406-SC_p1+sp
32952,course-v1:TsinghuaX+Pr20170406-SC_p2+sp
32953,course-v1:TsinghuaX+THESIS2014_1X+2015_T2
32954,course-v1:TsinghuaX+THESIS2014_1X_tv+_2014_
32955,course-v1:TsinghuaX+THESIS2015X_tv+2015_T1
32956,course-v1:TsinghuaX+THU00001X+2017_T2
32957,course-v1:TsinghuaX+THU00013X+2017_T2
32958,course-v1:TsinghuaX+THU00022X+1T2017
32959,course-v1:TsinghuaX+THU201605X+2017_T2
32960,course-v1:TsinghuaX+THU201608+2016_2017
32961,course-v1:TsinghuaX+THUSEM001+sp
32962,course-v1:TsinghuaX+THUSEM002+sp
32963,course-v1:TsinghuaX+THUSEM003+sp
32964,course-v1:TsinghuaX+THUSEM006+sp
32965,course-v1:TsinghuaX+THUSEM007+sp
32966,course-v1:TsinghuaX+THUSEM008+sp
32967,course-v1:TsinghuaX+THUSEM011+_
32968,course-v1:TsinghuaX+TM01x+2T2017
32969,course-v1:TsinghuaX+TSINGHUA107+2016_2017
32970,course-v1:TsinghuaX+TSINGHUA107+2017_T2
32971,course-v1:TsinghuaX+Thu02016001+2017_T2
32972,course-v1:TsinghuaX+TsinghuaMandarin01+2016_2017
32973,course-v1:TsinghuaX+TsinghuaMandarin01+2017_T2
32974,course-v1:TsinghuaX+UPhys3x+1T2017
32975,course-v1:TsinghuaX+Y4100091X+2016_T2
32976,course-v1:TsinghuaX+Y4100091X+2017_T2
32977,course-v1:TsinghuaX+ZG001x+1T2017
32978,course-v1:TsinghuaX+ZXBZJ001+2017_T1
32979,course-v1:TsinghuaX+cppsu_THU201605X+2017_T2
32980,course-v1:TsinghuaX+dbcj_01510192X+2017_T1
32981,course-v1:TsinghuaX+guangxi10421084X+2017_T1
32982,course-v1:TsinghuaX+guangxi70612463X+2017_T1
32983,course-v1:TsinghuaX+guangxi80000901_2X+2017_T1
32984,course-v1:TsinghuaX+huds_00740043_2X+2017_T1
32985,course-v1:TsinghuaX+huds_00740113_1X+2017_T1
32986,course-v1:TsinghuaX+huds_00740113_2X+2017_T1
32987,course-v1:TsinghuaX+huds_20240103X+2017_T1
32988,course-v1:TsinghuaX+huds_30240184_2X+2017_T1
32989,course-v1:TsinghuaX+huds_30240243X+2017_T1
32990,course-v1:TsinghuaX+huds_30240332+2017_T1
32991,course-v1:TsinghuaX+huds_34100325X+2017_T1
32992,course-v1:TsinghuaX+huds_60240202X+2017_T1
32993,course-v1:TsinghuaX+huds_60250131X+2017_T1
32994,course-v1:TsinghuaX+rudang+2016_T2
32995,course-v1:TsinghuaX+san20250103+2017_T1
32996,course-v1:TsinghuaX+test+2015_T1
32997,course-v1:TsinghuaX+training-3+2016_T1
32998,course-v1:TsinghuaX+tt111+22222
32999,course-v1:TsinghuaX+uoh_10610224X+2017_T1
33000,course-v1:TsinghuaX+xidian60610231+2017_T1
33001,course-v1:TsinghuaX+yunnan00670122X+2017_T1
33002,course-v1:TsinghuaX+yunnanTHU00022X_tv+2017_T1
33003,course-v1:Tsinghuax+00240033+2016_T2
33004,course-v1:Tsinghuax+007400432x+2016_T2
33005,course-v1:Tsinghuax+00804723+2017_T1
33006,course-v1:Tsinghuax+80470193+2017_T1
33007,course-v1:UAMx+Android301x+1T2017
33008,course-v1:UAMx+EduSuprax+1T2017
33009,course-v1:UAMx+Equidad801x+1T2017
33010,course-v1:UAMx+GenEvolx+1T2017
33011,course-v1:UAMx+Idealismo501x+1T2017
33012,course-v1:UAMx+ProtMenorx+1T2017
33013,course-v1:UAMx+QuiOrg2x+2T2017
33014,course-v1:UAMx+Quijote501x+3T2017
33015,course-v1:UAMx+QuijoteENx+1T2017
33016,course-v1:UAMx+Renal701x+1T2017
33017,course-v1:UAMx+SegAlim201x+1T2017
33018,course-v1:UAMx+TxEtj201x+1T2017
33019,course-v1:UBCx+Biobank1x+2T2017
33020,course-v1:UBCx+CW1.1x+3T2017
33021,course-v1:UBCx+CW1.2x+3T2017
33022,course-v1:UBCx+China300.1x+3T2016
33023,course-v1:UBCx+China300.2x+3T2016
33024,course-v1:UBCx+Climate1x+2T2017
33025,course-v1:UBCx+EcodesignX+2T2017
33026,course-v1:UBCx+FBSEx+2T2017
33027,course-v1:UBCx+HtC1x+2T2017
33028,course-v1:UBCx+HtC2x+2T2017
33029,course-v1:UBCx+ITSx+1T2017
33030,course-v1:UBCx+IndEdu200x+3T2017
33031,course-v1:UBCx+Phot1x+2T2017
33032,course-v1:UBCx+SoftConst1x+3T2017
33033,course-v1:UBCx+SoftConst2x+3T2017
33034,course-v1:UBCx+SoftEng1x+1T2018
33035,course-v1:UBCx+SoftEngPrjx+1T2018
33036,course-v1:UC3Mx+BD.1x+2T2017
33037,course-v1:UC3Mx+CEH.1-ESx+3T2017
33038,course-v1:UC3Mx+ECO.1x+1T2017
33039,course-v1:UC3Mx+HGA.1x+2T2017
33040,course-v1:UC3Mx+HGA.2.1x+1T2017
33041,course-v1:UC3Mx+HGA.2.2x+2T2017
33042,course-v1:UC3Mx+IM.1x+1T2017
33043,course-v1:UC3Mx+INF.2x+1T2017
33044,course-v1:UC3Mx+IT.1.1x+3T2016
33045,course-v1:UC3Mx+IT.1.2x+3T2016
33046,course-v1:UC3Mx+IT.1.3x+1T2017
33047,course-v1:UC3Mx+MMC.1x+3T2017
33048,course-v1:UCSDx+CSE167x+1T2017
33049,course-v1:UCSanDiegoX+CSE165x+2T2017
33050,course-v1:UCSanDiegoX+CSE190x+3T2017
33051,course-v1:UCSanDiegoX+DS220x+1T2018
33052,course-v1:UCSanDiegoX+DSE200x+2T2017
33053,course-v1:UCSanDiegoX+DSE210x+3T2017
33054,course-v1:UCSanDiegoX+DSE230x+1T2018
33055,course-v1:UCSanDiegoX+LTM1x+3T2016
33056,course-v1:UC_BerkeleyX+ColWri2_1x+2015_T2
33057,course-v1:UC_BerkeleyX+ColWri2_1x_2015_T1+2017_T1
33058,course-v1:UC_BerkeleyX+ColWri2_1x_2015_T1+2017_T2
33059,course-v1:UC_BerkeleyX+ColWri2_2x+2015_T2
33060,course-v1:UC_BerkeleyX+ColWri2_2x_2015_T1+2017_T1
33061,course-v1:UC_BerkeleyX+ColWri2_2x_2015_T1+2017_T2
33062,course-v1:UC_BerkeleyX+ColWri2_3x+sp
33063,course-v1:UC_BerkeleyX+ColWri2_3x_2015_T1+2017_T1
33064,course-v1:UC_BerkeleyX+ColWri2_3x_2015_T1+2017_T2
33065,course-v1:UESTC+2017071301X+sp
33066,course-v1:UESTC+zk04741+2017T1
33067,course-v1:UOH+75099102+2017_T2
33068,course-v1:UPMCx+LaMalAlz1+2T_2016
33069,course-v1:UPMCx+PrgConc1x+1T2017
33070,course-v1:UPMCx+ProgIOS2x+2T2017
33071,course-v1:UPValenciaX+AIP201x+1T2017
33072,course-v1:UPValenciaX+BI101x+1T2017
33073,course-v1:UPValenciaX+BMA101x+1T2017
33074,course-v1:UPValenciaX+BMD101x+2T2017
33075,course-v1:UPValenciaX+BMI101x+2T2017
33076,course-v1:UPValenciaX+BMN101x+1T2017
33077,course-v1:UPValenciaX+BOL1201.x+1T2017
33078,course-v1:UPValenciaX+BSP101x+1T2017
33079,course-v1:UPValenciaX+BSP102x+2T2017
33080,course-v1:UPValenciaX+DC201x+1T2017
33081,course-v1:UPValenciaX+DMT201x+2T2017
33082,course-v1:UPValenciaX+DYOR101x+2T2017
33083,course-v1:UPValenciaX+FCO201x+2T2017
33084,course-v1:UPValenciaX+FDIET101x+2T2017
33085,course-v1:UPValenciaX+FFI101.1x+2T2017
33086,course-v1:UPValenciaX+FFI101.2x+2T2017
33087,course-v1:UPValenciaX+GM201x+2T2017
33088,course-v1:UPValenciaX+GP201x+1T2017_2
33089,course-v1:UPValenciaX+IQ101.1x+1T2017
33090,course-v1:UPValenciaX+IQ101.2x+1T2017
33091,course-v1:UPValenciaX+IQ101.3x+2T2017
33092,course-v1:UPValenciaX+IQ101.4x+2T2017
33093,course-v1:UPValenciaX+ISC101.1x+1T2017
33094,course-v1:UPValenciaX+ISC101.2x+1T2017
33095,course-v1:UPValenciaX+ISC101.3x+1T2017
33096,course-v1:UPValenciaX+ISC101.4x+1T2017
33097,course-v1:UPValenciaX+ISC101.5x+1T2017
33098,course-v1:UPValenciaX+LIDER201.3x+3T2017
33099,course-v1:UPValenciaX+LIDER201.4x+2T2017
33100,course-v1:UPValenciaX+MCAP101x+3T2017
33101,course-v1:UPValenciaX+MP3201x+2T2017
33102,course-v1:UPValenciaX+PPT101x+2T2017
33103,course-v1:UPValenciaX+RDO301x+1T2017
33104,course-v1:UPValenciaX+S3D201x+2T2017
33105,course-v1:UPValenciaX+SIC101.1x+3T2016
33106,course-v1:UPValenciaX+SIC101.2x+1T2017
33107,course-v1:UPValenciaX+SIC101.3x+2T2017
33108,course-v1:UPValenciaX+TE201x+2T2017
33109,course-v1:UPValenciaX+TGV201x.1+2T2017
33110,course-v1:UPValenciaX+TGV201x.2+2T2017
33111,course-v1:UPValenciaX+UNY201.x+2T2017
33112,course-v1:UPValenciaX+VF201x+1T2017
33113,course-v1:UPValenciaX+XLS201x+3T2016
33114,course-v1:UPValenciaX+xls101x+2T2017
33115,course-v1:UPValenciax+IGP101.x+2T2017
33116,course-v1:UQx+ABLE201x+3T2016
33117,course-v1:UQx+ABLE301x+3T2016
33118,course-v1:UQx+Able101x+3T2016
33119,course-v1:UQx+BIOIMG101x+3T2016
33120,course-v1:UQx+BIOIMG101x+sp
33121,course-v1:UQx+Carbon101x+2T2017
33122,course-v1:UQx+Crime101x+2017_T2
33123,course-v1:UQx+Crime101x+3T2016
33124,course-v1:UQx+Denial101x+2T2017
33125,course-v1:UQx+Employ101x+1T2017
33126,course-v1:UQx+Hypers301x+3T2016
33127,course-v1:UQx+IELTSx+2T2017
33128,course-v1:UQx+LEARNx+2T2017
33129,course-v1:UQx+LGDM1x+2T2017
33130,course-v1:UQx+LGDM2x+2T2017
33131,course-v1:UQx+LGDM3x+1T2017
33132,course-v1:UQx+LGDM4x+1T2017
33133,course-v1:UQx+LGDM5x+3T2017
33134,course-v1:UQx+MEDIAWARx+2T2017
33135,course-v1:UQx+META101x+1T2017
33136,course-v1:UQx+PSYC1030.1x+4T2016
33137,course-v1:UQx+PSYC1030.2x+4T2016
33138,course-v1:UQx+PSYC1030.3x+4T2016
33139,course-v1:UQx+PSYC1030.4x+1T2017
33140,course-v1:UQx+QUERY101x+1T2017
33141,course-v1:UQx+TROPIC101x+sp
33142,course-v1:UQx+Teams101x+1T2017
33143,course-v1:UQx+Think101x+1T2017
33144,course-v1:UQx+Think101x+2017_T2
33145,course-v1:UQx+Tropic101x+1T2017
33146,course-v1:UQx+World101x+1T2017
33147,course-v1:UQx+Write101_x+2017_T2
33148,course-v1:USMx+BIF001x+2T2017_2
33149,course-v1:USMx+BIF002x+2T2017
33150,course-v1:USMx+BIF003x+3T2016
33151,course-v1:USMx+CC605x+2T2017_2
33152,course-v1:USMx+CC607x+2T2017
33153,course-v1:USMx+CC615x+3T2017
33154,course-v1:USMx+CC617x+1T2018
33155,course-v1:USMx+GBH100x+2T2017
33156,course-v1:USMx+LDT100x+2T2017_2
33157,course-v1:USMx+LDT200x+2T2017
33158,course-v1:USMx+LDT300x+3T2017
33159,course-v1:USMx+LDT400x+1T2018
33160,course-v1:USMx+STV1.1x+2T2017_2
33161,course-v1:USMx+STV1.2x+2T2017
33162,course-v1:USMx+STV1.3x+3T2017
33163,course-v1:UST+9000603153+2017_T2
33164,course-v1:UST+yunnanUST001+2017_T1
33165,course-v1:USTBBB+test001+2014_T2
33166,course-v1:USTC+USTC2006001+2017_T1
33167,course-v1:USTC+ustcyy001+2016-2017-1
33168,course-v1:UTArlingtonX+EdTech101x+1T2018
33169,course-v1:UTArlingtonX+LINK.BW.1x+3T2017
33170,course-v1:UTArlingtonX+LINK.DUx+3T2017
33171,course-v1:UTArlingtonX+LINK.OEx+3T2017
33172,course-v1:UTAustinX+UT.5.05x+2T2017
33173,course-v1:UTAustinX+UT.6.10x+1T2017
33174,course-v1:UTAustinX+UT.6.20x+T2017
33175,course-v1:UTAustinX+UT.7.11x+2T2017
33176,course-v1:UTAustinX+UT.7.21x+2T2017
33177,course-v1:UTAustinX+UT.HGEO.13.01x+3T2017
33178,course-v1:UTAustinX+UT.IITL.11.02x+3T2016
33179,course-v1:UTAustinX+UT.PQ.14.01x+1T2017
33180,course-v1:UTAustinX+UT.RTBN.12.01x+3T2017
33181,course-v1:UTAustinX+UT.WTCS.14.01x+2T2017
33182,course-v1:UTHealthSPHx+IMAGINE99x+2T2017
33183,course-v1:UTMBx+STAT101x+3T2016
33184,course-v1:UTSanAntonioX+AD001x+2T2017
33185,course-v1:UTokyoX+UTokyo006x+1T2017
33186,course-v1:UWashingtonX+CYB001x+1T2017
33187,course-v1:UWashingtonX+CYB002x+1T2017
33188,course-v1:UWashingtonX+CYB003x+1T2017
33189,course-v1:UWashingtonX+CYB004x+1T2017
33190,course-v1:UWashingtonX+PM-IT-001x+1T2017
33191,course-v1:UWashingtonX+PM-IT-002x+1T2017
33192,course-v1:UWashingtonX+PM-IT-003x+1T2017
33193,course-v1:University+932501+2016-T1
33194,course-v1:UniversitySDJT+240118+2016_T2
33195,course-v1:UniversityShandongjiaotong+120101G+2017_T2
33196,course-v1:UniversityX+CS007+2020_1
33197,course-v1:UniversityX+CS101+2014_T1
33198,course-v1:UniversityX+EN101+2016-T1
33199,course-v1:UniversityXofChongqing+CST11002+2017_1
33200,course-v1:University_of_TorontoX+INQ101x+3T2016
33201,course-v1:Universitysdjtu+112006+2017_03
