courseid,coursename
24050,course-v1:UWashingtonX+PM-IT-003x+1T2017
24051,course-v1:RITx+CYBER504x+3T2017
24052,course-v1:TsinghuaX+01030132X+_2015_T2_
24053,course-v1:UPValenciaX+GP201x+1T2017_2
24054,JLU/DKW001/2014_T2
24055,course-v1:ASUx+MAT170x+2T2017
24056,course-v1:NCTU+wym+2016_T2
24057,course-v1:Tsinghuax+00804723+2017_T1
24058,course-v1:XJTUSPOC+SOCL1001+2016_T1
24059,course-v1:GalileoX+CAAD002X+3T2017
24060,course-v1:T1t2t3t4+acbde+2016_T2
24061,course-v1:dongguan+zhiye051+20161223
24062,course-v1:TsinghuaX+00510663X+2016_T2
24063,course-v1:GKDJXJY+GCZT001+2015_T2
24064,course-v1:TsinghuaX+00612642X+sp
24065,course-v1:TsinghuaX+AP000005X+2016_T0
24066,course-v1:UST+yunnanUST001_baoshan+2017_T1
24067,course-v1:dlmedu_TsinghuaX+00510888X+2016_T2
24068,course-v1:Microsoft+CLD212.1x+1T2017
24069,course-v1:TsinghuaX+01030132X+2017_T2
24070,course-v1:TsinghuaX_uestcedu+10610224X+2016_T2
24071,course-v1:beishidayanjiushengyuan+20170612+2017nianduchunjixueqi
24072,course-v1:CQDD+00690242_2015X+2015_T2
24073,course-v1:RiceX+BIOC372_2x+2017_T1
24074,course-v1:TsinghuaX+30240243X+2015_T2_
24075,course-v1:TsinghuaX-Chuange+30700313X+2015_T2
24076,course-v1:CQU+TSJYHG00037+2017_T1
24077,course-v1:TsinghuaX+00691153X+2015_T2_
24078,course-v1:TsinghuaX+uoh_10610204X+2017_T1
24079,course-v1:ColumbiaX+CSMM.104x+2T2017
24080,course-v1:IITBombayX+EE210.1x+1T2017
24081,course-v1:TsinghuaX+MOOC101X_2015+2015_T2
24082,course-v1:BerkleeX+OMTHR-001x+1T2017_2
24083,course-v1:DelftX+PV5x+1T2018
24084,course-v1:JNUX+jnu05020098X+2017_T1
24085,course-v1:PurdueX+CS180.2x+3T2016
24086,course-v1:TsinghuaX+400182X+2016_2017
24087,course-v1:xuetangx+kjx+2017_T2
24088,ChengDuU/09420020/2014_T2
24089,course-v1:CQU+TSJYSTG00006+2017_T1
24090,course-v1:JNUX+jnu05020098X+2017_T2
24091,course-v1:ZK+06088+J
24092,AXT/CZS1001/201410
24093,course-v1:Microsoft+CLD213x+1T2017
24094,course-v1:cqu+IPG01002+2017-spring
24095,course-v1:DelftX+IDEMC.1x+1T2017
24096,course-v1:SDJTU+070208+2017-2018-1
24097,course-v1:nttec+00690092X+2015_T2
24098,course-v1:CDU_TsinghuaX+10610204X+2017_T1
24099,course-v1:GeorgetownX+BIOX-201-01x+1T2017
24100,course-v1:NJMU+81585348X+2016_T2
24101,course-v1:TsinghuaX+10610204X+2015_
24102,course-v1:sdjtu+cs01+201602
24103,course-v1:CPVS+CPVS_homework-qx201612+20170118
24104,course-v1:HIT+13SD33000721+sp
24105,course-v1:SCUT+SM001+2015-2016T1
24106,course-v1:TsinghuaX+30320174X+2016_2017
24107,course-v1:qpzd+pptgspxzxkc+2016_T2
24108,AXT/GZYY1001/201411
24109,course-v1:CIE+JD_2016+sp
24110,course-v1:SchoolofJapaneseStudies+N3-01+2016-T
24111,course-v1:TsinghuaX+80590952X_p3+sp
24112,course-v1:XJTUMOOC+MAGT3201+2017_T1
24113,course-v1:dongguan+gaozhong25+20161223
24114,course-v1:yunnan_TsinghuaX+20440333X+2016_T2
24115,course-v1:HKUSTx+COMP102.2x+1T2018
24116,course-v1:PennX+ROBO2x+2T2017
24117,course-v1:TsinghuaX+AP000002X+sp
24118,course-v1:TsinghuaX+20220494+2017_T1
24119,course-v1:UC_BerkeleyX+CS_184_1x+2015_T2_
24120,course-v1:dongguan+gaozhong09+20161223
24121,course-v1:FUDANx+ECON1300812+sp
24122,course-v1:SwufeX+2017041702X+sp
24123,course-v1:TsinghuaX+70250023X_2015_2+sp
24124,course-v1:lzufe_TsinghuaX+00612642X_+2016_T1
24125,AXT/GZSW1001/201411
24126,course-v1:BerkeleyX+CS169_1x+_
24127,course-v1:HUST+603+_
24128,course-v1:NEU+123456+2015_T2
24129,course-v1:TsinghuaX+00690863X_p1+sp
24130,course-v1:TsinghuaX+ynu10620204X+2017_T1
24131,course-v1:swust_TsinghuaX+00680142X+2016_T1
24132,course-v1:BUx+Math226.3x+3T2017
24133,course-v1:MichiganX+SW560x+2T2017
24134,course-v1:SouthChinaUniversityofTechnology+Z0001029+2017T2
24135,course-v1:cejlu+00691153X+2015_T2
24136,course-v1:zhongrongxin+fx011+2016_7
24137,NTHU/MOOC_01_004/2014_T2
24138,course-v1:ASUx+ENG101x+2171A
24139,course-v1:Microsoft+DEV233x+2T2017
24140,course-v1:TsinghuaX+MOOC101+2016_T2
24141,course-v1:fxzxlssam+LS01+2015T1
24142,course-v1:Microsoft+INF204x+1T2017
24143,course-v1:IEEEx+Standards01.x+3T2016
24144,course-v1:Suda+MOOC001+2016_T1
24145,course-v1:TsinghuaX+44100343X+2017_T2
24146,course-v1:lzufe_TsinghuaX+00701032X+2016_T0
24147,course-v1:yunnan_TsinghuaX+00690863X+2016_T2
24148,course-v1:CQU+TSJYHG00042+2017_T1
24149,course-v1:TsinghuaX+AP000001X+2016_T1
24150,course-v1:pec+20220214X+2016-_T2
24151,course-v1:CQUMOOC+0006-mathematicalexperiment+2017_T1
24152,course-v1:TsinghuaX+MOOC102+sp
24153,course-v1:sctu+20120143X+2015_T2
24154,course-v1:DelftX+BMI.2x+1T2017
24155,course-v1:TsinghuaX+10691113X+sp
24156,course-v1:TsinghuaX+dbcj_01510192X+2017_T1
24157,course-v1:UTAustinX+UT.IITL.11.02x+3T2016
24158,ChengDuU/06418020/2015_T1
24159,course-v1:Microsoft+DAT215.4x+3T2016
24160,course-v1:TsinghuaX+00740123X+2016_TS
24161,course-v1:TsinghuaX-yzu+14162603+2017_T1
24162,course-v1:yunnan_TsinghuaX+00740043X+2016_T2
24163,AXT/CZY1001/201410
24164,course-v1:EPFLx+Tech4DRR+2016_T3
24165,course-v1:TsinghuaX+40510293X+2017_T2
24166,course-v1:WasedaX+JPC111x+1T2017
24167,course-v1:ANUx+EBM06x+3T2017
24168,course-v1:HKUSTx+COMP102.1x+2T2018
24169,course-v1:NJMU+94135281X+2017_T1
24170,course-v1:TsinghuaX+10421084_2015X+2015_T2
24171,course-v1:bdschool+30240243X+2015_T2
24172,TestVpc/15_390x_/2015_T1
24173,course-v1:TsinghuaX+00690242X_p2+sp
24174,course-v1:cquniversity+CQUEE20330+2016_T1
24175,course-v1:NYIF+PFPPP1.PC6x+1T2017
24176,course-v1:XJTU+COMP200853+sp
24177,course-v1:CIE+CIE2017007+2017_T2
24178,course-v1:NJU+ESE1601+2016_T2
24179,course-v1:TsinghuaX+00670122X+sp
24180,course-v1:TsinghuaX+MOOC101_2015+2015__T2
24181,course-v1:ZK+00320+J
24182,course-v1:61969_TsinghuaX+70800232X+2016_T2
24183,course-v1:DelftX+DDA691x+1T2017
24184,course-v1:TsinghuaX+2070071X+2017_T2
24185,course-v1:UAMx+Android301x+1T2017
24186,course-v1:uestcedu_TsinghuaX+AP000002X+2016_T2
24187,course-v1:MichiganX+PHY701x+1T2017
24188,course-v1:cqu_TsinghuaX+70150023X+2016_T1
24189,BIT/ELC05198/2014_T2
24190,course-v1:365dx+027+2017_T1
24191,course-v1:DelftX+PV3x+3T2017
24192,course-v1:Microsoft+CLD211.3x+3T2017
24193,course-v1:TsinghuaX+64100033X+2015_T1_
24194,course-v1:USMx+STV1.1x+2T2017_2
24195,course-v1:rcoe+MOOC102+2016_TS
24196,course-v1:yunnan_TsinghuaX+20240103X+2016_T2
24197,course-v1:CPVS+CPVS_homework-pengren-xicanpengren+20170714
24198,course-v1:TsinghuaX+MNDZ001+2015_T2
24199,CAU/08110140/2015_T1
24200,course-v1:ColumbiaX+CSMM.102x+2T2017
24201,course-v1:Microsoft+CLD212.2x+1T2017
24202,course-v1:TsinghuaX+MOOC101+2015__T2
24203,course-v1:ZK+03331+J
24204,course-v1:xuetangX+byxy_20161215X+2017_T1
24205,course-v1:CQU+TSJYHG00048+2017_T1
24206,course-v1:Microsoft+INF216x+2T2017
24207,course-v1:TsinghuaX+AP000002X+2017_Winter
24208,course-v1:ustcX+LB05203a+2016_2017
24209,course-v1:BabsonX+BPET.FINx+2T2017
24210,course-v1:CQU+TSJYSTG00004+2017_T1
24211,course-v1:Ouchn_byxy+50474+2017_T2
24212,course-v1:TsinghuaX+00691153X1+2016_T2
24213,course-v1:BerkleeX+OHARM-100x+1T2017
24214,course-v1:RiceX+AdvBIO_4x+sp
24215,course-v1:TsinghuaX+10610193X_09+2017_T1
24216,course-v1:TsinghuaX+80000822X+2017_T2
24217,course-v1:UST+yunnanUST001+2017_T1
24218,course-v1:pec+20220214X+2017_T13
24219,course-v1:365dx+CS74+2017_T1
24220,course-v1:TsinghuaX+20250103+2016T2
24221,course-v1:uoh_TsinghuaX+10610204X_2015_2+2016_T1
24222,course-v1:RITx+GAME101x+3T2017
24223,course-v1:swjtu+CS101+2016_T1
24224,course-v1:CHEMISTRY+CHEM10006+2015-02
24225,course-v1:Harvardx+HLS2X+2T2017
24226,course-v1:TsinghuaX+buu_ENG001+2017_T1
24227,course-v1:xuetangX+bnugraduate_20161215X+2017_T1
24228,course-v1:CQU+CQU20027345+2016_T1
24229,course-v1:MITx+15_390x_2015_T2+2015_T2
24230,course-v1:TsinghuaX+90640012X_p1+sp
24231,course-v1:dongguan+zhiye044+20161223
24232,course-v1:sicau+20120143X+2015_T2
24233,course-v1:CatalystX+ILX2+2T2017
24234,course-v1:ThtfSEM+THTF_4_02+2015_06
24235,course-v1:zhongrongxin+fk012+2016_7
24236,QHU/CS101/2015_T1
24237,course-v1:CQU+cqu00001+2016_T2
24238,course-v1:TsinghuaX+20250103X_+2017_T1
24239,course-v1:CQU_TsinghuaX+10620204X+2016_T2
24240,course-v1:MITx+15_390x+_2015_T2_
24241,course-v1:TsinghuaX+20750021+2016_T2
24242,course-v1:UST+UST001+2016_T1
24243,course-v1:EPFLx+TrigoExpX+2T2017
24244,course-v1:MITxTsinghuax+6_041x+2016_T2
24245,course-v1:SorbonneX+EG001x+2T2017
24246,course-v1:UPValenciaX+S3D201x+2T2017
24247,course-v1:chongqing+228001+2016T1
24248,AXT/CZS1002/201411
24249,course-v1:GalileoX+CAAD002X+2T2017
24250,course-v1:TsinghuaX+10800163X+2017_T1
24251,course-v1:UBCx+CW1.2x+3T2017
24252,course-v1:shanghaimooc+wh0002+2015
24253,course-v1:Microsoft+DAT211x+2T2017
24254,course-v1:TsinghuaX+10800163X+2017_T2
24255,course-v1:TsinghuaX+cau10610224X_11+2017_T1
24256,course-v1:OsakaUx+MED101x+3T2016
24257,course-v1:TsinghuaX+30130274X+sp
24258,course-v1:XJTUMOOC+ARTS1058+2016
24259,course-v1:hebust+30700313X+2016_T2
24260,course-v1:365dx+032+2017_T1
24261,course-v1:HarvardX+SPU30x+3T2016
24262,course-v1:MITx+8.422.5x+2T2017
24263,course-v1:TsinghuaX+00740043X+2016_T2
24264,course-v1:TsinghuaX+AP201601X+2016_T1
24265,course-v1:hbue+123+2014-1
24266,course-v1:AdelaideX+Wine101x+2015_T1
24267,course-v1:GKDJXJY+RWSY001+2015_T2
24268,course-v1:MITx+15_671_1X+2017_T2
24269,course-v1:SDUx+131000110+sp
24270,course-v1:TsinghuaX+60510102X+2017_T1
24271,course-v1:UTAustinX+UT.6.20x+T2017
24272,course-v1:cqu_BIT+PHY1701701+2016_T1
24273,course-v1:ncepubd_TsinghuaX+20150001+2017_T1
24274,course-v1:CLE+CLE2017001+2017_T1
24275,course-v1:HKUSTx+COMP102.2x+3T2017_2
24276,course-v1:Tsinghua+LJX001+2015_T2
24277,course-v1:TsinghuaX+30640014X+2014_T2_1
24278,course-v1:BIT+BlendedX+2015_T2
24279,course-v1:NCTU+wym+sp
24280,course-v1:TsinghuaX+70120073X_2015_2+2015_T2
24281,course-v1:hbkjxy_TsinghuaX+00310222X+2016_T2
24282,course-v1:skillchina_TsinghuaX+MOOC102+2016_T1
24283,course-v1:HarvardX+GSE2x+2T2017
24284,course-v1:TsinghuaX+00612643X_p4+sp
24285,course-v1:dongguan+gaozhong19+20161223
24286,course-v1:365dx+048+2017_T1
24287,course-v1:DelftX+LfE101x+2T2017
24288,course-v1:TsinghuaX+20440333_2015X+sp
24289,course-v1:TsinghuaX-zjgsu+00740043X+2015_T2
24290,course-v1:ECNUx+2016001+2016_T2
24291,course-v1:TsinghuaX+10610193X_tv+2015_T1
24292,course-v1:TsinghuaX+30670043X+2016_T2
24293,course-v1:XJTUSPOC+CORE0201+2017_T1
24294,course-v1:ieuX+MOOC005+2015_T1
24295,course-v1:365dx+1562+2016_T1
24296,course-v1:GKDJXJY+CAR001+2015_T2
24297,course-v1:RICEx+AdvPHY1x+2T2016
24298,course-v1:TsinghuaX+20220214X+2016_T1
24299,HVMOOC/MU001/2015_T1
24300,course-v1:ChongqingUniversity+EUS10041+2016-2017-2
24301,course-v1:Microsoft+DEV208x+1T2017
24302,course-v1:TsinghuaX+10421075X+2017_T2
24303,course-v1:TsinghuaX+AP000009X+sp
24304,course-v1:sicau+10610224X+2015_T2
24305,course-v1:61969_TsinghuaX+40990255X_1+2016_T2
24306,course-v1:Microsoft+DEV224x+2T2017
24307,course-v1:TsinghuaX+20250064_1X+2015_T1_
24308,course-v1:neu+mis101+2017_T1
24309,course-v1:TsinghuaX+00680142X+2016_T2
24310,course-v1:TsinghuaX+70167012X+2016_T1
24311,course-v1:zhongrongxin+fx015+2016_7
24312,course-v1:AdelaideX+Wine101x+2T2016
24313,course-v1:GKDJXJY+UHC001+2015_T2
24314,course-v1:Microsoft+DAT217x+2T2017
24315,course-v1:TsinghuaX+02090091X+sp
24316,course-v1:TsinghuaX+80140242X+SP
24317,course-v1:XJTUMOOC+GNED106814+2016_T2
24318,course-v1:TsinghuaX+00612643X_p3+sp
24319,course-v1:VPC+0000045603+2016_T1
24320,course-v1:chongqinguniversity+FWJZX+fall
24321,course-v1:zjc+88099011+2016-2017T1
24322,course-v1:NUAA+151X0010+2016_T2
24323,course-v1:TsinghuaX+20120143X+2015_T2
24324,course-v1:TsinghuaX_sziit+00740113X_2015_T2+2016_T2
24325,course-v1:dongguan+zhiye057+20161223
24326,course-v1:ACCA+FA1_X+2017_T2
24327,course-v1:CurtinX+HRIG1x+2T2017
24328,course-v1:MITx+CITE101x+1T2017
24329,course-v1:TsinghuaX+THU201605X+2016_T2
24330,course-v1:CPVS+CPVS_homework-wangluojishu16+20170712
24331,course-v1:BIT+PHY1701701+2016_T1
24332,course-v1:HarvardX+Hum3.1x+1T2016
24333,course-v1:Microsoft+DAT202.2x+4T2016
24334,course-v1:TsinghuaX+10421075X+2016_T1
24335,course-v1:UBCx+Phot1x+2T2017
24336,course-v1:tjmv_TsinghuaX+40670453X+2016_T2
24337,course-v1:CQU+TSJYSSG00030+2017_T1
24338,course-v1:KyotoUx+003x+1T2017
24339,course-v1:TeachersCollegeX+EDSCI1x+2T2017
24340,course-v1:TsinghuaX+80000901X_p2+sp
24341,AXT/GZYW1001/201411
24342,course-v1:BerkleeX+OENTR-391x+1T2017_2
24343,course-v1:LouvainX+Louv5x+1T2017
24344,course-v1:TsinghuaX+20220332X+2016_T1
24345,NEU/CSC0001/2015_T1
24346,course-v1:CQU+TSJY+2017_T1
24347,course-v1:Tsinghua+CYQC001+2015_T2
24348,BIT/PHY1701701/2015_T1
24349,course-v1:CIE+FDC001+2015_T2
24350,course-v1:Microsoft+CLD235x+1T2017
24351,course-v1:TsinghuaX+40670453X+2016_T2
24352,course-v1:JLU+290319+2015_T1
24353,course-v1:TsinghuaX+00612643X_p2+sp
24354,course-v1:XJTU+BIOL3028+2017_T2
24355,course-v1:DelftX+ScratchTX+3T2017
24356,course-v1:Microsoft+DAT203.1x+6T2016
24357,course-v1:TsinghuaX+00720091X+2016_2017
24358,course-v1:TsinghuaX_guangxi+00690242X+2016_T2
24359,course-v1:liaoningX+LNA20150000074+01
24360,course-v1:BuuX+00690242_2015X+2015_T2
24361,course-v1:IEEEx+SmartGrid02.x+3T2016
24362,course-v1:McGillX+ATOC185x+2015_T1
24363,course-v1:TsinghuaX+40050455x+1T2017
24364,course-v1:UPValenciaX+LIDER201.3x+3T2017
24365,course-v1:dongguan+gaozhong15+20161223
24366,course-v1:lzufe_TsinghuaX+00691153X+2016_T0
24367,course-v1:HKUSTx+COMP102.1x+1T2018
24368,course-v1:TsinghuaX+00690212X-2+2017_T1
24369,course-v1:TsinghuaX+TSINGHUA107+2017_T1
24370,course-v1:lzufe_TsinghuaX+00691153X+2016_T1
24371,course-v1:Ouchn_byxy+52429+2017_T2
24372,course-v1:YanShanUniversity+01119580+2017-1
24373,course-v1:CQU+TSJYHG00039+2017_T1
24374,course-v1:NJU+ELE002+2015_T2
24375,course-v1:TsinghuaX+10610183X_2015_T2+2015_T2
24376,course-v1:xtkfq+30640014_2015X+2015_T2
24377,course-v1:AdelaideX+Wine101x+sp
24378,course-v1:LZUFE+00690242_2015X+2015_T2
24379,course-v1:TsinghuaX+L061101X+2017_T2
24380,course-v1:edX+StudioX+3T2016
24381,course-v1:EPFLx+EE-102B.1x+2T2017
24382,course-v1:JLU+290307+161721
24383,course-v1:TsinghuaX+80000271X+sp
24384,course-v1:xuetangx+credittest5+2016_T2
24385,course-v1:CIE+THU00011X+2015_T2
24386,course-v1:TsinghuaX+10610204X+_T1
24387,course-v1:ncepubd+20740042X-19+2016_T2
24388,course-v1:TsinghuaX+00612643X_p1+sp
24389,course-v1:TsinghuaX+40040152X+sp
24390,course-v1:gxlztc_HNU+HNU001+2016_T2
24391,course-v1:365dx+127+2016_T1
24392,course-v1:CQU+TSJYSSG00036+2017_T1
24393,course-v1:MITx+3.15.2x+2T2017
24394,course-v1:TecdeMonterreyX+EPPE1ed1+2T2017
24395,course-v1:TsinghuaX+80512073X_2015+2015_T2
24396,course-v1:TsinghuaX+20140064_2X+2016_T1
24397,course-v1:UQx+BIOIMG101x+sp
24398,course-v1:sdju+20220214X+2016_T1
24399,course-v1:ACCA+FA2-MA2_X+2016_T2
24400,course-v1:CAU+08110140+2015__T2_
24401,course-v1:TsinghuaX+00691153X+T1
24402,course-v1:TsinghuaX+Thu02016001+2017_T2
24403,course-v1:lzufe+00691153X+2016_T2
24404,course-v1:CLE+CLE2017002+2017_T1
24405,course-v1:GUET+swyxgcdl2016gd+2017_T1
24406,course-v1:SWUFEX+2017041701X+sp
24407,course-v1:zhongrongxin+fw014+2016_7
24408,course-v1:CQU+TSJYSTG00020+2017_T1
24409,course-v1:TsinghuaX+40670453X_p3+sp
24410,course-v1:11+11+11
24411,course-v1:Microsoft+INF203x+3T2016
24412,course-v1:THU+thudj_10+2016_T2
24413,course-v1:IIMBx+MK210x+1T2017
24414,course-v1:SDUx+131000110+2015_T2-
24415,course-v1:hubeiuniversityofeconomics+zj4001+2015-t1
24416,course-v1:xuetangX+sdj20161215X+2017_T1
24417,course-v1:BIT+10430494_2015X+2015_T2
24418,course-v1:DelftX+Calc001x+1T2017
24419,course-v1:NNGLOBAL+MOOC008+2015_T2
24420,course-v1:TsinghuaX+00690342X+1T2017
24421,course-v1:Wharton+CustomerCentricityx+3T2017
24422,course-v1:365DX+01030132X+2015_T2
24423,course-v1:CPVS+CPVS-DZSW001+20160901
24424,course-v1:Ouchn_byxy+51808+2017_T2
24425,course-v1:UQx+Crime101x+2017_T2
24426,course-v1:Tsinghua+JZS001+2015_T2
24427,course-v1:TsinghuaX-wut+00612642X+2015_T2
24428,course-v1:ZK+00755+J
24429,course-v1:RiceX+BIOC300.1x+1T2017
24430,course-v1:TsinghuaX+30240233X+2016_T1
24431,course-v1:xuetangx+160001+2016T2
24432,course-v1:365dx+155+2016_T1
24433,course-v1:GTx+MGT6203x+2T2017
24434,course-v1:NJMU+81623503X+2016_T2
24435,course-v1:dongguan+zhiye085+20161223
24436,course-v1:JLU+00691153X+161711
24437,course-v1:SCU+00011142_tv+2015_T1
24438,course-v1:TsinghuaX+30640014X+161721
24439,course-v1:YunnanUniversity+ITC001+2016_T1
24440,course-v1:BUx+Math226.1x+2T2017
24441,course-v1:TsinghuaX+10610204_tv+2015_T1
24442,course-v1:UPValenciaX+S3D201x+1T2017
24443,course-v1:dongguan+zhiye069+20161223
24444,course-v1:xgncepu+xg001+2016_T2
24445,AXT/CZY1003/201411
24446,course-v1:AdelaideX+humbio101-x+2017_T2
24447,course-v1:GKDJXJY+WWJP001+2015_T2
24448,course-v1:Microsoft+DIS50x+2T2017
24449,course-v1:TsinghuaX+30040323X+sp
24450,course-v1:guangxi_HIT+13SD08000500+2016_T2
24451,CAU/08112500x/2015_T2
24452,course-v1:NCU+T81N0M0012+sp
24453,course-v1:TsinghuaX+00612642X_2015+2015_T2
24454,course-v1:TsinghuaX+30240184.1x+3T2016
24455,course-v1:USMx+BIF002x+2T2017
24456,AdelaideX/humbio101x/_
24457,course-v1:TsinghuaX+00670122X+2017_T1
24458,course-v1:CQDD+30240184_2015X+2015_T2
24459,course-v1:GKDJXJY+HHS001+2015_T2
24460,course-v1:Microsoft+CLD220x+1T2017
24461,course-v1:TsinghuaX+20220214X+_1
24462,course-v1:ncepubd_CIE+CIE2016005+2017_T1
24463,course-v1:xxt+00612642+2015_T2
24464,course-v1:CQU+CQUEGP20201+2016_T2
24465,course-v1:RiceX+BIOC372_1x+sp
24466,course-v1:TsinghuaX+80000901X+2015_T1
24467,course-v1:ZWU+ZWSC001+2015_T2
24468,course-v1:nix+a001+2016_T2
24469,course-v1:DGUT+CS001+2016_T1
24470,course-v1:InformationEngineering+ZB5203+2016_T1
24471,course-v1:TsinghuaX+30240233X+2015_T1
24472,course-v1:UQx+TROPIC101x+sp
24473,course-v1:xuetangX+ykzyjsxy_20161215X+2017_T1
24474,course-v1:ENG+30640014X+2016_T1
24475,course-v1:TsinghuaX+30240233X+2015_T2
24476,course-v1:UTokyoX+UTokyo006x+1T2017
24477,course-v1:guangxi_NTHU+MOOC_02_002+2016_T2
24478,JLU/DKW004/2014_T2
24479,course-v1:BIT+PHY17016+sp
24480,course-v1:ImperialBusinessX+ICBS003+1T2017
24481,course-v1:TsinghuaX+10610193X+_2015_T2
24482,course-v1:TsinghuaX+uoh_00510888X+2017_T1
24483,course-v1:bdschool+00720091X+2015_T2
24484,course-v1:hubeiuniversityofeconomics+ZB2201+2014_T1
24485,BIT/PHY1701702/2015_T1
24486,course-v1:Delftx+CircularX+1T2017
24487,course-v1:MITx+Bootcamp1+3T2017
24488,course-v1:THU+thu_dj4+2016_T2
24489,course-v1:TsinghuaX+400182X+2016_TS
24490,course-v1:TsinghuaX+tjlivtc30640014X+2017_T1
24491,course-v1:BIT+ELC05198+2016_2017
24492,course-v1:JLU+290305+161721
24493,course-v1:SCUT+141110+sp
24494,course-v1:TsinghuaX+80512073X+2015_T2
24495,course-v1:ACCA+FA2_X+2017_T2
24496,course-v1:LZUFE+01030132X+2015_T2
24497,course-v1:Tsinghua+30805743+2016_T2
24498,course-v1:TsinghuaX+20740102-1+2017_T1
24499,course-v1:dongguan+gaozhong26+20161223
24500,course-v1:ncepubd+00690092X+2016_T2
24501,TsinghuaX/10450012X/2015_T2
24502,course-v1:CPVS+CPVS-homework_xueqianxiaoban15ji+20170712
24503,course-v1:TsinghuaX+00690242_1X_2014+2014_T2_1
24504,course-v1:gdou_TsinghuaX+00460032X+2017_T1
24505,RiceX/BIOC372_2x/_
24506,course-v1:CurtinX+MKT4x+1T2018
24507,course-v1:TsinghuaX+10610183_2X+2017_T2
24508,course-v1:edX+BlendedX+2015__T2
24509,course-v1:DavidsonNext+Cal_APccx+2T2016
24510,course-v1:RiceX+Rel101+2015_T3
24511,course-v1:TsinghuaX+ZXBZJ001+2017_T1
24512,course-v1:unixistryx+20230004+2017-T1
24513,NNGLOBAL/MOOC002/2014_2015_2
24514,course-v1:CQU+TSJYIPG00008+2017_T1
24515,course-v1:MITx+15.671.0x+2T2016
24516,course-v1:TNUA+AO35005+2016_T2
24517,course-v1:ZUELX+B0800280+sp
24518,course-v1:IDBx+IDB12x+1T2017
24519,course-v1:Microsoft+DEV237x+1T2017
24520,course-v1:TsinghuaX+30040323X+2015_T2_
24521,course-v1:TsinghuaX+MOOC101+2015__T2_
24522,course-v1:IDBx+IDB10x+3_T2017
24523,course-v1:TSINGHUA+10430494_2015+2016_T2
24524,course-v1:TsinghuaX+30640014+2016_T2
24525,course-v1:UC3Mx+BD.1x+2T2017
24526,course-v1:thudj_TsinghuaX+10610193X+2016_T1
24527,course-v1:ASUx+ENG101x+2174C
24528,course-v1:ECNUx+BIOL0031112013+2015_T2
24529,course-v1:JLU+30640014X+151611
24530,course-v1:edX+BlendedX+2015_T2
24531,course-v1:TsinghuaX+80150193X+sp
24532,course-v1:VPC+UST001+2016_T1
24533,course-v1:FudanX+ECON13000701+sp
24534,course-v1:SDJTU+070805+2018T1
24535,course-v1:TsinghuaX+30150153X+sp
24536,course-v1:USMx+LDT100x+2T2017
24537,course-v1:hnit_TsinghuaX+00691153X+2016_T2
24538,course-v1:zhongrongxin+fx020+2016_7
24539,course-v1:CQU+TSJYHG00052+2017_T1
24540,course-v1:IIMBx+FC250x+2T2017
24541,course-v1:RiceX+AdvBIO_3x+sp
24542,course-v1:TsinghuaX+00720091_tv+2015_T1
24543,course-v1:TsinghuaX+AP000002X+2016_T1
24544,course-v1:UPValenciaX+ISC101.1x+1T2017
24545,course-v1:dongguan+gaozhong24+20161223
24546,RiceX/BIOC372_1x/_
24547,course-v1:RiceX+BIOC372_1x+2016_T2
24548,course-v1:RiceX+MedDigX+2016_2017
24549,course-v1:TsinghuaX+10800032X+2016_2017
24550,course-v1:TsinghuaX_njupt+10610193X+2016_T1
24551,course-v1:cpvsx+PR01+2016_T2
24552,course-v1:lzufe+00510663X+2016_T2
24553,course-v1:zjgsu-TsinghuaX+10610224X_tv+2015_T2
24554,course-v1:30700313_2015X+TYUST+2015_T2
24555,course-v1:CQU+TSJYSTG00021+2017_T1
24556,course-v1:TsinghuaX+20250064+2016_2017
24557,course-v1:TsinghuaX-zjgsu+00690092X+2015_T2
24558,ChengDuU/15520170/20150301
24559,course-v1:CQU+TSJYSSG00001+2017_T1
24560,course-v1:TsinghuaX+30700313x+1T2017
24561,course-v1:TsinghuaX_sziit+60250131X+2016_T2
24562,course-v1:newcloud+test4+2017_T1
24563,course-v1:CQUMOOC+0009-StudentAssistant+2017_T1
24564,course-v1:NYIF+PFPPP1.PC3x+1T2017
24565,course-v1:TsinghuaX+0350161X_2015_T2+sp
24566,course-v1:bdschool+TsinghuaX+2015_T2
24567,BerkeleyX/CS169_1x/_
24568,course-v1:Microsoft+DAT213x+2T2017
24569,course-v1:TsinghuaX+00740043X_2015_T2+2015_T2_
24570,course-v1:TsinghuaX+80511503X+2016_T1
24571,course-v1:ZJFF+000516+sp
24572,course-v1:nuctech_TsinghuaX+00690212X+2016_T1
24573,AXT/GZZZ1001/201411
24574,course-v1:CAU+08110140_2x+sp
24575,course-v1:HKUSTx+COMP107x+2T2017
24576,course-v1:Microsoft+DAT215.4x+1T2017
24577,course-v1:TsinghuaX+10610224X+2015_T2_1
24578,course-v1:UPValenciaX+AIP201x+1T2017
24579,course-v1:fxzx+physics_AB1+2015_09_01
24580,course-v1:yunnan_TsinghuaX+THU201605X+2016_T2
24581,course-v1:AdelaideX+Code101x+1T2017
24582,course-v1:RWTHx+MTI002x+2T2017
24583,course-v1:TsinghuaX+00670122X_p2+sp
24584,course-v1:dongguan+zhiye097+20161223
24585,course-v1:RiceX+BIOC300.2x+1T2017
